Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19963;11;20;6
19945;13;33;9
19918;12;57;13
19873;15;87;25
19797;22;132;49
19696;30;198;76
19533;30;317;120
19290;42;501;167
18905;52;785;258
18329;47;1228;396
17439;40;1890;631
16218;40;2748;994
14540;43;3923;1494
12491;46;5275;2188
10240;41;6630;3089
7882;36;7840;4242
5847;26;8585;5542
4220;23;8851;6906
3006;25;8736;8233
2193;26;8313;9468
1615;33;7757;10595
1208;26;7163;11603
962;26;6409;12603
804;23;5729;13444
693;23;5098;14186
622;22;4586;14770
574;19;3999;15408
552;18;3521;15909
542;24;3129;16305
521;27;2745;16707
535;25;2429;17011
550;22;2173;17255
563;24;1893;17520
602;22;1653;17723
631;27;1444;17898
665;21;1288;18026
706;21;1149;18124
741;18;994;18247
794;15;876;18315
839;16;754;18391
874;14;663;18449
913;13;594;18480
966;11;528;18495
1003;10;491;18496
1045;11;424;18520
1111;7;367;18515
1151;8;343;18498
1187;9;316;18488
1240;9;277;18474
1285;8;256;18451
1350;6;230;18414
1392;10;217;18381
1431;10;197;18362
1493;6;182;18319
1545;5;177;18273
1598;5;164;18233
1652;4;156;18188
1716;4;134;18146
1764;4;122;18110
1814;1;122;18063
1857;1;119;18023
1915;1;103;17981
1977;1;90;17932
2021;2;89;17888
2060;2;77;17861
2123;1;78;17798
2171;0;77;17752
2213;0;71;17716
2266;0;68;17666
2326;0;67;17607
2384;0;64;17552
2445;0;51;17504
2493;0;51;17456
2535;1;48;17416
2585;0;48;17367
2635;0;51;17314
2684;0;50;17266
2745;0;42;17213
2802;1;40;17157
2852;1;38;17109
2898;2;42;17058
2955;2;41;17002
3004;2;33;16961
3053;2;28;16917
3105;2;27;16866
3155;1;24;16820
3210;1;22;16767
3255;1;21;16723
3315;1;18;16666
3373;1;17;16609
3420;1;14;16565
3458;1;12;16529
3487;1;15;16497
3538;1;15;16446
3593;1;16;16390
3638;1;15;16346
3686;1;12;16301
3739;1;12;16248
3788;0;10;16202
3835;0;10;16155
3885;0;10;16105
3937;0;13;16050
3984;0;15;16001
4028;0;16;15956
4072;0;18;15910
4118;0;22;15860
4158;0;20;15822
4193;0;20;15787
4229;0;20;15751
4271;0;19;15710
4327;0;18;15655
4377;0;18;15605
4420;0;20;15560
4447;0;25;15528
4485;0;26;15489
4534;0;22;15444
4578;0;23;15399
4614;0;24;15362
4647;0;25;15328
4685;0;23;15292
4734;0;23;15243
4779;0;20;15201
4816;0;18;15166
4851;0;18;15131
4878;0;24;15098
4919;1;31;15049
4956;1;33;15010
5002;0;35;14963
5041;0;39;14920
5081;0;39;14880
5125;0;41;14834
5173;1;39;14787
5194;1;43;14762
5214;0;46;14740
5251;1;45;14703
5274;0;47;14679
5311;0;43;14646
5340;0;50;14610
5384;1;49;14566
5410;1;47;14542
5433;1;52;14514
5484;1;46;14469
5512;1;56;14431
5551;1;58;14390
5579;1;61;14359
5605;1;62;14332
5638;1;67;14294
5666;0;65;14269
5713;0;59;14228
5736;0;66;14198
5764;0;73;14163
5790;0;76;14134
5815;0;81;14104
5842;0;89;14069
5860;0;97;14043
5870;0;113;14017
5874;0;132;13994
5885;1;145;13969
5880;1;160;13959
5896;2;181;13921
5891;1;194;13914
5886;2;210;13902
5879;2;215;13904
5872;2;223;13903
5863;2;230;13905
